date,dailyCases,air_temp,dew_point,RH
2020-01-23,0,-0.9291666666666669,-9.129166666666666,56.89685780477495
2020-01-24,0,1.7805555555555554,-5.2125,61.40377245617068
2020-01-25,0,4.336111111111111,1.4,81.57886502688487
2020-01-26,0,6.752926587301587,2.771378968253968,77.72691086349516
2020-01-27,0,4.108333333333333,-2.4416666666666664,63.225272733198786
2020-01-28,0,3.208333333333333,-3.658333333333333,61.28368880234433
2020-01-29,0,0.8624999999999999,-9.170833333333334,48.9997411192962
2020-01-30,0,-3.5416666666666665,-12.733333333333334,50.66478930215762
2020-01-31,0,0.525,-7.995833333333334,54.01129983091433
2020-02-01,0,1.4402083333333333,-1.898611111111111,79.66338928648537
2020-02-02,0,1.6233333333333333,-2.904166666666667,73.66949401614524
2020-02-03,0,2.404166666666667,-4.225,62.90556403321689
2020-02-04,0,3.9479166666666665,-1.2625,69.59208185138566
2020-02-05,0,2.9416666666666664,-3.3916666666666666,66.26669106583748
2020-02-06,0,0.6009722222222221,-3.2017361111111113,77.48796113260916
2020-02-07,0,2.310297619047619,0.7295833333333334,89.6268450609328
2020-02-08,0,-2.2284722222222224,-11.155555555555555,51.37517451130552
2020-02-09,0,-5.10625,-11.4,62.46252138526259
2020-02-10,0,4.711111111111111,1.0833333333333333,77.70936651923085
2020-02-11,0,3.4583333333333335,2.002083333333333,90.42921990293321
2020-02-12,0,3.341666666666667,-3.495833333333333,64.22053641567788
2020-02-13,0,2.175625,-1.1493055555555556,80.85324840224547
2020-02-14,0,-2.90625,-9.8375,61.53573951787008
2020-02-15,0,-9.345833333333333,-18.854166666666668,46.70889858605491
2020-02-16,0,-0.4166666666666667,-7.875,57.76079592673069
2020-02-17,0,2.4125,-6.375,54.4971762456614
2020-02-18,0,0.8413194444444445,-5.401458333333333,64.64548526776656
2020-02-19,0,3.457986111111111,-3.272222222222222,66.45819947465722
2020-02-20,0,-2.5791666666666666,-13.991666666666667,42.08076158610922
2020-02-21,0,-5.7625,-15.829166666666667,45.6489460831037
2020-02-22,0,0.48333333333333334,-12.954166666666667,36.52915401410564
2020-02-23,0,4.25,-6.9375,46.21217924479332
2020-02-24,0,6.858333333333333,-5.170833333333333,45.75305925805078
2020-02-25,0,7.79375,2.2583333333333333,69.07890945888423
2020-02-26,0,5.798958333333333,2.963888888888889,82.71499401162247
2020-02-27,0,5.9622222222222225,1.7696527777777777,77.24999270780384
2020-02-28,0,0.375,-12.729166666666666,37.29326214360756
2020-02-29,0,-1.2333333333333334,-12.645833333333334,42.69876544861908
2020-03-01,0,-3.308333333333333,-13.7125,45.59593839380839
2020-03-02,0,1.25,-6.829166666666667,56.51889210646766
2020-03-03,0,11.2375,4.025,62.09334810290666
2020-03-04,0,8.6625,-0.15694444444444444,57.51608439468436
2020-03-05,0,6.291666666666667,-5.5,44.70195731529081
